Date,Open,High,Low,Close,"Daily Change %"
02-May-2017,10.86,11.81,10.35,11.45,5.43
28-Apr-2017,11.07,11.07,10.53,10.86,-1.90
27-Apr-2017,11.74,11.74,10.36,11.07,-5.71
26-Apr-2017,11.16,11.87,9.92,11.74,5.20
25-Apr-2017,11.63,11.63,10.97,11.16,-4.04
24-Apr-2017,11.42,11.86,10.97,11.63,1.84
21-Apr-2017,11.56,11.74,10.56,11.42,-1.21
20-Apr-2017,12.22,12.22,10.86,11.56,-5.40
19-Apr-2017,12.38,12.52,10.75,12.22,-1.29
18-Apr-2017,11.89,12.59,10.76,12.38,4.12
17-Apr-2017,11.58,12.21,10.69,11.89,2.68
13-Apr-2017,11.63,11.78,10.59,11.58,-0.43
12-Apr-2017,11.4,12.07,10.79,11.63,2.02
11-Apr-2017,11.62,11.83,10.24,11.4,-1.89
10-Apr-2017,11.69,11.92,11.24,11.62,-0.60
07-Apr-2017,11.29,11.81,10.31,11.69,3.54
06-Apr-2017,11.55,11.77,11.03,11.29,-2.25
05-Apr-2017,11.49,11.89,10.89,11.55,0.52
03-Apr-2017,12.42,12.76,11.41,11.49,-7.49
31-Mar-2017,12.15,12.51,11.49,12.42,2.22
30-Mar-2017,12.09,12.45,11.75,12.15,0.50
29-Mar-2017,12.12,12.24,11.45,12.09,-0.25
28-Mar-2017,12.44,12.44,11.46,12.12,-2.57
27-Mar-2017,11.98,12.57,11.34,12.44,3.84
24-Mar-2017,11.84,12.1,10.71,11.98,1.18
23-Mar-2017,12.27,12.27,11.24,11.84,-3.50
22-Mar-2017,11.94,12.36,11.58,12.27,2.76
21-Mar-2017,12.02,12.16,11.03,11.94,-0.67
20-Mar-2017,11.85,12.31,11.44,12.02,1.43
17-Mar-2017,11.91,12.11,10.39,11.85,-0.50
16-Mar-2017,12.42,12.42,11.34,11.91,-4.11
15-Mar-2017,12.4,12.53,11.2,12.42,0.16
14-Mar-2017,13.96,13.96,11.09,12.4,-11.17
10-Mar-2017,14.39,14.39,13.58,13.96,-2.99
09-Mar-2017,14.08,14.78,12.6,14.39,2.20
08-Mar-2017,13.88,14.29,12.69,14.08,1.44
07-Mar-2017,13.64,14.01,13.09,13.88,1.76
06-Mar-2017,13.35,13.73,12.81,13.64,2.17
03-Mar-2017,13.36,13.6,12.57,13.35,-0.07
02-Mar-2017,13.58,13.62,13.03,13.36,-1.62
01-Mar-2017,13.79,13.8,13.21,13.58,-1.52
28-Feb-2017,13.68,14.03,13.17,13.79,0.80
27-Feb-2017,13.4,14.27,13.4,13.68,2.09
23-Feb-2017,13.7,13.96,12.92,13.4,-2.19
22-Feb-2017,13.53,14.04,12.72,13.7,1.26
21-Feb-2017,13.61,14.28,11.89,13.53,-0.59
20-Feb-2017,13.43,13.85,12.41,13.61,1.34
17-Feb-2017,13.73,13.77,12.47,13.43,-2.18
16-Feb-2017,14.21,14.21,11.44,13.73,-3.38
15-Feb-2017,13.8,14.46,11.73,14.21,2.97
14-Feb-2017,13.69,14.01,12.1,13.8,0.80
13-Feb-2017,13.18,13.76,11.57,13.69,3.87
10-Feb-2017,13.24,13.33,11.37,13.18,-0.45
09-Feb-2017,13.35,13.78,11.4,13.24,-0.82
08-Feb-2017,13.51,13.76,11.44,13.35,-1.18
07-Feb-2017,13.4,13.72,12.24,13.51,0.82
06-Feb-2017,13.13,13.61,11.06,13.4,2.06
03-Feb-2017,13.52,13.6,11.78,13.13,-2.88
02-Feb-2017,13.97,13.97,12.64,13.52,-3.22
01-Feb-2017,16.83,17.43,13.8,13.97,-16.99
31-Jan-2017,16.67,17.09,15.71,16.83,0.96
30-Jan-2017,16.01,16.86,15.39,16.67,4.12
27-Jan-2017,15.17,16.13,14.93,16.01,5.54
25-Jan-2017,15.29,15.43,14.41,15.17,-0.78
24-Jan-2017,15.91,15.96,14.39,15.29,-3.90
23-Jan-2017,15.79,16.37,15.5,15.91,0.76
20-Jan-2017,15.02,15.87,13.85,15.79,5.13
19-Jan-2017,15.18,15.28,14.04,15.02,-1.05
18-Jan-2017,15.39,15.39,13.61,15.18,-1.36
17-Jan-2017,15.07,15.62,13.98,15.39,2.12
16-Jan-2017,14.38,15.25,13.43,15.07,4.80
13-Jan-2017,14.61,14.65,13.38,14.38,-1.57
12-Jan-2017,14.81,14.87,13.46,14.61,-1.35
11-Jan-2017,15.2,15.2,13.54,14.81,-2.57
10-Jan-2017,15.48,15.48,14.03,15.2,-1.81
09-Jan-2017,14.91,15.64,13.82,15.48,3.82
06-Jan-2017,15.05,15.09,13.92,14.91,-0.93
05-Jan-2017,15.89,15.89,14.45,15.05,-5.29
04-Jan-2017,15.96,16.1,14.9,15.89,-0.44
03-Jan-2017,15.83,16.42,14.9,15.96,0.82
02-Jan-2017,15.47,16.38,14.64,15.83,2.33
30-Dec-2016,15.28,15.58,14.53,15.47,1.24
29-Dec-2016,15.54,16.08,14.66,15.28,-1.67
28-Dec-2016,15.08,15.63,14.26,15.54,3.05
27-Dec-2016,16.6,16.76,14.95,15.08,-9.16
26-Dec-2016,15.13,16.91,13.44,16.6,9.72
23-Dec-2016,15.55,15.78,12.61,15.13,-2.70
22-Dec-2016,14.71,15.7,12.76,15.55,5.71
21-Dec-2016,14.54,14.86,13.34,14.71,1.17
20-Dec-2016,14.84,14.93,13.4,14.54,-2.02
19-Dec-2016,15.25,15.59,13.25,14.84,-2.69
16-Dec-2016,15.66,15.66,13.45,15.25,-2.62
15-Dec-2016,16.59,16.59,15.26,15.66,-5.61
14-Dec-2016,15.92,16.67,14.43,16.59,4.21
13-Dec-2016,16.19,16.48,13.76,15.92,-1.67
12-Dec-2016,15.07,16.31,14.22,16.19,7.43
09-Dec-2016,15.53,15.64,14.53,15.07,-2.96
08-Dec-2016,16.85,16.85,14.16,15.53,-7.83
07-Dec-2016,17.11,17.11,15.51,16.85,-1.52
06-Dec-2016,17.29,17.36,14.96,17.11,-1.04
05-Dec-2016,17.93,18.3,16.92,17.29,-3.57
02-Dec-2016,16.69,18.19,15.83,17.93,7.43
01-Dec-2016,16.85,16.89,14.34,16.69,-0.95
30-Nov-2016,17.71,17.99,16.04,16.85,-4.86
29-Nov-2016,18.06,18.22,16.52,17.71,-1.94
28-Nov-2016,17.61,18.61,16.82,18.06,2.56
25-Nov-2016,17.16,18.87,16.87,17.61,2.62
24-Nov-2016,18.04,18.58,16.64,17.16,-4.88
23-Nov-2016,18.47,23.09,16.34,18.04,-2.33
22-Nov-2016,19.1,20.13,17.95,18.47,-3.30
21-Nov-2016,17.81,19.77,15.72,19.1,7.24
18-Nov-2016,18.71,18.71,15.86,17.81,-4.81
17-Nov-2016,19.5,19.5,17.44,18.71,-4.05
16-Nov-2016,20.15,20.19,16.9,19.5,-3.23
15-Nov-2016,17.36,20.84,16.45,20.15,16.07
11-Nov-2016,15.46,17.71,14.17,17.36,12.29
10-Nov-2016,16.62,16.62,14.24,15.46,-6.98
09-Nov-2016,16.77,22.79,15.84,16.62,-0.89
08-Nov-2016,16.51,17.38,15.07,16.77,1.57
07-Nov-2016,16.85,16.85,14.94,16.51,-2.02
04-Nov-2016,16.47,17.43,14.6,16.85,2.31
03-Nov-2016,16.8,16.8,15.49,16.47,-1.96
02-Nov-2016,15.74,17.26,15.12,16.8,6.73
01-Nov-2016,15.49,15.89,14.31,15.74,1.61
30-Oct-2016,14.65,15.62,14.47,15.49,5.73
28-Oct-2016,14.09,14.88,13.48,14.65,3.97
27-Oct-2016,14.45,14.82,12.75,14.09,-2.49
26-Oct-2016,14.48,14.94,13.6,14.45,-0.21
25-Oct-2016,14.33,14.81,12.84,14.48,1.05
24-Oct-2016,13.83,14.45,13.1,14.33,3.62
21-Oct-2016,14.17,14.35,12.43,13.83,-2.40
20-Oct-2016,14.61,14.61,12.75,14.17,-3.01
19-Oct-2016,14.54,14.95,13.15,14.61,0.48
18-Oct-2016,15.66,15.66,14.3,14.54,-7.15
17-Oct-2016,14.89,16.05,14.35,15.66,5.17
14-Oct-2016,15.43,15.43,14.33,14.89,-3.50
13-Oct-2016,14.29,16.01,14.29,15.43,7.98
10-Oct-2016,14.49,14.57,13.27,14.29,-1.38
07-Oct-2016,14.84,14.97,13.78,14.49,-2.36
06-Oct-2016,14.93,15.12,14.33,14.84,-0.60
05-Oct-2016,14.99,15.15,13.91,14.93,-0.40
04-Oct-2016,15.62,15.72,14.81,14.99,-4.03
03-Oct-2016,17.18,17.18,15.51,15.62,-9.08
30-Sep-2016,18.45,18.85,16.83,17.18,-6.88
29-Sep-2016,13.85,19.13,13.15,18.45,33.21
28-Sep-2016,14.25,14.35,13.49,13.85,-2.81
27-Sep-2016,14.57,14.57,13.77,14.25,-2.20
26-Sep-2016,13.25,14.79,12.81,14.57,9.96
23-Sep-2016,13.34,13.59,12.03,13.25,-0.67
22-Sep-2016,14.81,14.81,12.59,13.34,-9.93
21-Sep-2016,14.78,14.95,13.17,14.81,0.20
20-Sep-2016,14.94,15.15,13.77,14.78,-1.07
19-Sep-2016,14.58,15.2,13.64,14.94,2.47
16-Sep-2016,14.68,14.95,13.43,14.58,-0.68
15-Sep-2016,14.76,15.08,13.44,14.68,-0.54
14-Sep-2016,15.24,15.52,14.2,14.76,-3.15
12-Sep-2016,13.23,15.34,12.7,15.24,15.19
09-Sep-2016,13.12,13.45,12.64,13.23,0.84
08-Sep-2016,13.15,13.23,12.05,13.12,-0.23
07-Sep-2016,12.75,13.36,11.95,13.15,3.14
06-Sep-2016,12.94,13.18,12.35,12.75,-1.47
02-Sep-2016,13.34,13.45,12.64,12.94,-3.00
01-Sep-2016,13.24,13.68,12.54,13.34,0.76
31-Aug-2016,13.02,13.54,12.25,13.24,1.69
30-Aug-2016,13.17,13.17,12.29,13.02,-1.14
29-Aug-2016,13.57,14.01,12.94,13.17,-2.95
26-Aug-2016,13.29,14.21,12.35,13.57,2.11
25-Aug-2016,13.49,13.61,10.93,13.29,-1.48
24-Aug-2016,13.9,14.04,12.39,13.49,-2.95
23-Aug-2016,14.24,14.62,13.06,13.9,-2.39
22-Aug-2016,14.54,15.01,13.27,14.24,-2.06
19-Aug-2016,14.55,14.91,12.11,14.54,-0.07
18-Aug-2016,14.78,14.78,12.91,14.55,-1.56
17-Aug-2016,14.18,14.91,12.71,14.78,4.23
16-Aug-2016,13.77,14.64,13.14,14.18,2.98
12-Aug-2016,14.21,14.21,12.37,13.77,-3.10
11-Aug-2016,14.92,14.92,13.17,14.21,-4.76
10-Aug-2016,14.54,15.25,12.71,14.92,2.61
09-Aug-2016,14.59,14.96,12.35,14.54,-0.34
08-Aug-2016,14.35,14.82,13.11,14.59,1.67
05-Aug-2016,15.14,15.14,13.62,14.35,-5.22
04-Aug-2016,16.24,16.24,14.1,15.14,-6.77
03-Aug-2016,15.69,16.45,14.3,16.24,3.51
02-Aug-2016,15.18,15.79,13.96,15.69,3.36
01-Aug-2016,14.92,15.48,14.36,15.18,1.74
29-Jul-2016,15.15,15.23,14.15,14.92,-1.52
28-Jul-2016,15.43,15.54,12.59,15.15,-1.81
27-Jul-2016,15.62,15.67,14.47,15.43,-1.22
26-Jul-2016,15.72,16.15,13.95,15.62,-0.64
25-Jul-2016,15.5,16.11,13.52,15.72,1.42
22-Jul-2016,15.71,15.96,14.44,15.5,-1.34
21-Jul-2016,15.99,16.11,14.03,15.71,-1.75
20-Jul-2016,15.8,16.21,14.14,15.99,1.20
19-Jul-2016,15.99,16.23,13.92,15.8,-1.19
18-Jul-2016,15.64,16.2,14.11,15.99,2.24
15-Jul-2016,15.61,16.32,13.92,15.64,0.19
14-Jul-2016,15.33,15.92,14.16,15.61,1.83
13-Jul-2016,14.78,15.41,13.87,15.33,3.72
12-Jul-2016,14.85,15.03,13.82,14.78,-0.47
11-Jul-2016,15.08,15.08,13.76,14.85,-1.53
08-Jul-2016,15.31,15.81,13.91,15.08,-1.50
07-Jul-2016,15.36,15.58,14.29,15.31,-0.33
05-Jul-2016,15.58,15.7,14.83,15.36,-1.41
04-Jul-2016,15.74,15.97,15.15,15.58,-1.02
01-Jul-2016,16.29,16.36,15.65,15.74,-3.38
30-Jun-2016,16.16,16.41,14.66,16.29,0.80
29-Jun-2016,17.73,17.73,15.91,16.16,-8.86
28-Jun-2016,18.53,18.81,17.45,17.73,-4.32
27-Jun-2016,18.63,19.73,18.38,18.53,-0.54
24-Jun-2016,18.02,21.05,16.15,18.63,3.39
23-Jun-2016,18.18,18.83,16.99,18.02,-0.88
22-Jun-2016,17.26,18.31,16.22,18.18,5.33
21-Jun-2016,17.52,17.7,16.39,17.26,-1.48
20-Jun-2016,17.35,18.45,16.29,17.52,0.98
17-Jun-2016,17.7,17.9,16.04,17.35,-1.98
16-Jun-2016,17.06,18.46,15.78,17.7,3.75
15-Jun-2016,17.19,17.63,15.42,17.06,-0.76
14-Jun-2016,16.58,17.54,14.91,17.19,3.68
13-Jun-2016,15.97,17.08,15.66,16.58,3.82
10-Jun-2016,15.67,16.27,14.55,15.97,1.91
09-Jun-2016,15.14,15.83,13.98,15.67,3.50
08-Jun-2016,14.87,15.29,13.32,15.14,1.82
07-Jun-2016,15.36,15.36,14.4,14.87,-3.19
06-Jun-2016,15,15.54,14.12,15.36,2.40
03-Jun-2016,15.09,15.39,14.05,15,-0.60
02-Jun-2016,15.84,15.94,14.96,15.09,-4.73
01-Jun-2016,16.05,16.1,14.72,15.84,-1.31
31-May-2016,15.98,16.36,14.3,16.05,0.44
30-May-2016,15.26,16.44,14.77,15.98,4.72
27-May-2016,15.33,15.86,14.94,15.26,-0.46
26-May-2016,15.52,15.52,14.47,15.33,-1.22
25-May-2016,16.22,16.22,14.55,15.52,-4.32
24-May-2016,16.16,16.89,15.69,16.22,0.37
23-May-2016,16.43,16.55,15.18,16.16,-1.64
20-May-2016,17.06,17.06,14.98,16.43,-3.69
19-May-2016,16.45,17.42,15.42,17.06,3.71
18-May-2016,16.37,16.97,15.99,16.45,0.49
17-May-2016,17.03,17.03,15.74,16.37,-3.88
16-May-2016,17,17.77,16.17,17.03,0.18
13-May-2016,16.33,17.37,14.2,17,4.10
12-May-2016,16.96,17.17,15.96,16.33,-3.71
11-May-2016,16.42,17.46,15.54,16.96,3.29
10-May-2016,16.61,17.18,15.02,16.42,-1.14
09-May-2016,16.95,16.95,15.22,16.61,-2.01
06-May-2016,17.17,17.5,16.06,16.95,-1.28
05-May-2016,17.45,17.48,15.73,17.17,-1.60
04-May-2016,17.46,17.78,16.27,17.45,-0.06
03-May-2016,17.09,18.08,15.61,17.46,2.17
02-May-2016,16.54,17.66,16.54,17.09,3.33
29-Apr-2016,16.6,17.24,15.63,16.54,-0.36
28-Apr-2016,16.35,16.77,15.31,16.6,1.53
27-Apr-2016,16.58,16.79,16.23,16.35,-1.39
26-Apr-2016,16.57,16.82,15.64,16.58,0.06
25-Apr-2016,16.38,17.03,16.13,16.57,1.16
22-Apr-2016,16.51,16.86,15.34,16.38,-0.79
21-Apr-2016,17.08,17.08,15.64,16.51,-3.34
20-Apr-2016,16.95,17.52,15.43,17.08,0.77
18-Apr-2016,16.04,17.42,14.14,16.95,5.67
13-Apr-2016,16.02,16.12,13.55,16.04,0.12
12-Apr-2016,16.01,16.3,14.65,16.02,0.06
11-Apr-2016,16.43,16.79,14.88,16.01,-2.56
08-Apr-2016,16.93,16.93,15.2,16.43,-2.95
07-Apr-2016,17.35,17.42,16.34,16.93,-2.42
06-Apr-2016,17.83,17.92,16.13,17.35,-2.69
05-Apr-2016,17.45,18.06,16.89,17.83,2.18
04-Apr-2016,17.28,18.17,16.23,17.45,0.98
01-Apr-2016,16.58,17.9,16.29,17.28,4.22
31-Mar-2016,16.81,16.89,15.5,16.58,-1.37
30-Mar-2016,17.64,17.64,16.57,16.81,-4.71
29-Mar-2016,17.49,18.04,16.81,17.64,0.86
28-Mar-2016,16.35,18.57,15.18,17.49,6.97
23-Mar-2016,16.43,16.87,13.95,16.35,-0.49
22-Mar-2016,16.33,16.86,13.7,16.43,0.61
21-Mar-2016,16.38,17.11,14.83,16.33,-0.31
18-Mar-2016,16.84,16.87,14.9,16.38,-2.73
17-Mar-2016,17.11,17.27,15.56,16.84,-1.58
16-Mar-2016,17.6,17.88,14.6,17.11,-2.78
15-Mar-2016,17.1,17.84,15.23,17.6,2.92
14-Mar-2016,17.1,17.4,15.59,17.1,0.00
11-Mar-2016,17.9,17.9,16.03,17.1,-4.47
10-Mar-2016,17.51,18.24,16.27,17.9,2.23
09-Mar-2016,18.47,18.68,17.32,17.51,-5.20
08-Mar-2016,17.88,18.98,17.41,18.47,3.30
04-Mar-2016,18.04,18.32,17.2,17.88,-0.89
03-Mar-2016,18.99,19.02,17.91,18.04,-5.00
02-Mar-2016,18.67,19.2,17.5,18.99,1.71
01-Mar-2016,20.16,20.16,18.4,18.67,-7.39
29-Feb-2016,21.87,22.41,19.36,20.16,-7.82
26-Feb-2016,22.75,23.15,21.19,21.87,-3.87
25-Feb-2016,22.96,23.49,22.2,22.75,-0.91
24-Feb-2016,23.84,24.82,22.13,22.96,-3.69
23-Feb-2016,21.02,24.64,21.02,23.84,13.42
22-Feb-2016,20.92,21.86,17.41,21.02,0.48
19-Feb-2016,21.49,21.66,17.7,20.92,-2.65
18-Feb-2016,21.83,22.3,19.79,21.49,-1.56
17-Feb-2016,23.04,23.81,20.64,21.83,-5.25
16-Feb-2016,22.38,23.33,17.32,23.04,2.95
15-Feb-2016,24.67,24.67,21.8,22.38,-9.28
12-Feb-2016,25.97,25.97,24.01,24.67,-5.01
11-Feb-2016,22.47,26.87,22.11,25.97,15.58
10-Feb-2016,21.73,23.1,21.44,22.47,3.41
09-Feb-2016,20.26,22.03,20.25,21.73,7.26
08-Feb-2016,18.11,20.45,17.36,20.26,11.87
05-Feb-2016,18.21,18.33,16.54,18.11,-0.55
04-Feb-2016,18.59,18.65,17.33,18.21,-2.04
03-Feb-2016,18.04,18.94,18.02,18.59,3.05
02-Feb-2016,17.89,18.35,16.49,18.04,0.84
01-Feb-2016,17.24,18.17,17.13,17.89,3.77
29-Jan-2016,17.9,18.8,17.08,17.24,-3.69
28-Jan-2016,19.06,19.06,17.26,17.9,-6.09
27-Jan-2016,18.27,19.27,17.93,19.06,4.32
25-Jan-2016,18.82,19.15,17.21,18.27,-2.92
22-Jan-2016,20.81,20.81,17.12,18.82,-9.56
21-Jan-2016,20.97,21.69,17.85,20.81,-0.76
20-Jan-2016,18.43,22.11,17.19,20.97,13.78
19-Jan-2016,20.23,20.23,17.93,18.43,-8.90
18-Jan-2016,19.42,20.54,18.1,20.23,4.17
15-Jan-2016,18.61,19.69,15.67,19.42,4.35
14-Jan-2016,18.35,19.79,16.47,18.61,1.42
13-Jan-2016,18.71,19.66,17.52,18.35,-1.92
12-Jan-2016,18.69,19.19,17.15,18.71,0.11
11-Jan-2016,17.8,19.2,17.8,18.69,5.00
08-Jan-2016,18.96,18.96,16.87,17.8,-6.12
07-Jan-2016,16.55,19.26,16.49,18.96,14.56
06-Jan-2016,16.7,17.16,15.61,16.55,-0.90
05-Jan-2016,16.84,16.84,15.57,16.7,-0.83
04-Jan-2016,14.26,17.1,14.03,16.84,18.09
01-Jan-2016,13.87,14.35,13.11,14.26,2.81
31-Dec-2015,14.35,14.49,12.98,13.87,-3.34
30-Dec-2015,14.24,14.5,12.78,14.35,0.77
29-Dec-2015,14.4,14.71,13.33,14.24,-1.11
28-Dec-2015,13.75,14.53,10.38,14.4,4.73
24-Dec-2015,13.65,13.94,11.2,13.75,0.73
23-Dec-2015,14.48,14.48,12.63,13.65,-5.73
22-Dec-2015,14.23,14.61,12.23,14.48,1.76
21-Dec-2015,14.49,14.98,12.98,14.23,-1.79
18-Dec-2015,14.22,14.71,13.04,14.49,1.90
17-Dec-2015,16.73,16.73,14.02,14.22,-15.00
16-Dec-2015,17.34,17.34,14.91,16.73,-3.52
15-Dec-2015,17.8,18.36,16.11,17.34,-2.58
14-Dec-2015,17.18,18.36,16.46,17.8,3.61
11-Dec-2015,16.29,17.77,15.04,17.18,5.46
10-Dec-2015,16.73,16.73,15.46,16.29,-2.63
09-Dec-2015,15.97,16.92,15.37,16.73,4.76
08-Dec-2015,15.87,16.24,15.47,15.97,0.63
07-Dec-2015,16.09,16.36,15.79,15.87,-1.37
04-Dec-2015,16.06,16.55,15.56,16.09,0.19
03-Dec-2015,15.49,16.16,15.12,16.06,3.68
02-Dec-2015,15.64,15.98,14.73,15.49,-0.96
01-Dec-2015,16.43,16.43,15.53,15.64,-4.81
30-Nov-2015,16.73,17.24,15.85,16.43,-1.79
27-Nov-2015,16.69,16.98,16.17,16.73,0.24
26-Nov-2015,16.25,16.79,15.09,16.69,2.71
24-Nov-2015,17.08,17.08,15.65,16.25,-4.86
23-Nov-2015,15.9,17.56,15.78,17.08,7.42
20-Nov-2015,15.84,16.14,13.83,15.9,0.38
19-Nov-2015,17.42,17.42,14.42,15.84,-9.07
18-Nov-2015,16.97,17.75,14.9,17.42,2.65
17-Nov-2015,17.88,17.88,15.62,16.97,-5.09
16-Nov-2015,17.65,18.61,15.29,17.88,1.30
13-Nov-2015,16.91,17.72,15.8,17.65,4.38
11-Nov-2015,16.83,16.95,14.53,16.91,0.48
10-Nov-2015,17.04,17.06,15.3,16.83,-1.23
09-Nov-2015,19.47,19.47,15.99,17.04,-12.48
06-Nov-2015,19.29,19.59,16.61,19.47,0.93
05-Nov-2015,19.36,19.74,18.34,19.29,-0.36
04-Nov-2015,19.56,19.63,17.95,19.36,-1.02
03-Nov-2015,19.48,19.96,18.07,19.56,0.41
02-Nov-2015,17.88,20.13,17.38,19.48,8.95
30-Oct-2015,17.58,18.33,16.88,17.88,1.71
29-Oct-2015,17.04,17.95,14.72,17.58,3.17
28-Oct-2015,16.54,17.48,15.56,17.04,3.02
27-Oct-2015,17.23,17.3,16,16.54,-4.00
26-Oct-2015,16.19,17.82,15.01,17.23,6.42
23-Oct-2015,16.62,16.62,14.65,16.19,-2.59
21-Oct-2015,17,17.43,13.66,16.62,-2.24
20-Oct-2015,16.88,17.18,14.53,17,0.71
19-Oct-2015,16.27,17.07,15.3,16.88,3.75
16-Oct-2015,17.17,17.18,14.03,16.27,-5.24
15-Oct-2015,17.72,17.72,14.86,17.17,-3.10
14-Oct-2015,18.02,18.28,15.76,17.72,-1.66
13-Oct-2015,19.12,19.22,17.85,18.02,-5.75
12-Oct-2015,18.93,19.99,17.18,19.12,1.00
09-Oct-2015,19.56,19.68,17.68,18.93,-3.22
08-Oct-2015,19.34,19.93,17.35,19.56,1.14
07-Oct-2015,19.31,19.74,17.9,19.34,0.16
06-Oct-2015,19.13,19.9,17.39,19.31,0.94
05-Oct-2015,19.24,19.46,18.06,19.13,-0.57
01-Oct-2015,19.63,20.11,18.24,19.24,-1.99
30-Sep-2015,21.57,21.57,19.37,19.63,-8.99
29-Sep-2015,21.67,23.63,20.44,21.57,-0.46
28-Sep-2015,20.88,22.24,20.77,21.67,3.78
24-Sep-2015,20.69,21.57,19.38,20.88,0.92
23-Sep-2015,20.35,22.19,19.77,20.69,1.67
22-Sep-2015,18.18,21.25,17.21,20.35,11.94
21-Sep-2015,18.29,18.92,16.99,18.18,-0.60
18-Sep-2015,22,22,17.88,18.29,-16.86
16-Sep-2015,23.74,23.74,21.6,22,-7.33
15-Sep-2015,24.32,24.56,22.7,23.74,-2.38
14-Sep-2015,24.98,25.27,23.46,24.32,-2.64
11-Sep-2015,24.75,25.26,23.26,24.98,0.93
10-Sep-2015,24.3,25.84,24.02,24.75,1.85
09-Sep-2015,24.57,24.66,21.35,24.3,-1.10
08-Sep-2015,26.35,26.44,23.84,24.57,-6.76
07-Sep-2015,26.42,26.83,24.51,26.35,-0.26
04-Sep-2015,24.12,27.25,23.42,26.42,9.54
03-Sep-2015,26.65,26.65,23.72,24.12,-9.49
02-Sep-2015,28.72,28.72,26.38,26.65,-7.21
01-Sep-2015,24.6,30.44,24.44,28.72,16.75
31-Aug-2015,23.33,24.74,22.68,24.6,5.44
28-Aug-2015,22.04,23.67,19.8,23.33,5.85
27-Aug-2015,25.52,25.52,21.52,22.04,-13.64
26-Aug-2015,26.85,29.05,23.53,25.52,-4.95
25-Aug-2015,28.13,35.57,26.08,26.85,-4.55
24-Aug-2015,17.11,30.65,17.11,28.13,64.41
21-Aug-2015,16.98,18.73,15.19,17.11,0.77
20-Aug-2015,16.68,17.2,15.47,16.98,1.80
19-Aug-2015,16.36,16.99,14.95,16.68,1.96
18-Aug-2015,16.46,16.66,15.1,16.36,-0.61
17-Aug-2015,16.02,17.2,15.29,16.46,2.75
14-Aug-2015,17.02,17.02,15.14,16.02,-5.88
13-Aug-2015,17.45,17.45,16.25,17.02,-2.46
12-Aug-2015,15.89,17.72,14.79,17.45,9.82
11-Aug-2015,15.47,16.09,13.55,15.89,2.71
10-Aug-2015,14.91,15.62,14.24,15.47,3.76
07-Aug-2015,14.73,15.07,13.17,14.91,1.22
06-Aug-2015,14.67,15.01,12.89,14.73,0.41
05-Aug-2015,14.83,14.88,13.69,14.67,-1.08
04-Aug-2015,15.39,15.7,14.28,14.83,-3.64
03-Aug-2015,14.57,15.65,14.28,15.39,5.63
31-Jul-2015,15.33,15.58,14.5,14.57,-4.96
30-Jul-2015,15.88,15.88,14.66,15.33,-3.46
29-Jul-2015,15.92,16.34,14.13,15.88,-0.25
28-Jul-2015,16.37,16.57,15.59,15.92,-2.75
27-Jul-2015,15.46,17.05,12.93,16.37,5.89
24-Jul-2015,15.52,15.93,12.07,15.46,-0.39
23-Jul-2015,15.13,15.74,13.1,15.52,2.58
22-Jul-2015,15.1,15.35,13.5,15.13,0.20
21-Jul-2015,14.96,15.31,13.01,15.1,0.94
20-Jul-2015,14.8,15.62,12.73,14.96,1.08
17-Jul-2015,14.78,15.14,13.29,14.8,0.14
16-Jul-2015,15.57,15.57,14.3,14.78,-5.07
15-Jul-2015,16.01,16.03,14.19,15.57,-2.75
14-Jul-2015,16.27,16.61,14.7,16.01,-1.60
13-Jul-2015,17.07,17.72,15.57,16.27,-4.69
10-Jul-2015,17.44,17.63,16.24,17.07,-2.12
09-Jul-2015,17.79,18.08,16.29,17.44,-1.97
08-Jul-2015,16.31,18.38,15.44,17.79,9.07
07-Jul-2015,16.02,16.57,15.22,16.31,1.81
06-Jul-2015,16.31,17.05,15.89,16.02,-1.78
03-Jul-2015,15.56,16.39,14.79,16.31,4.82
02-Jul-2015,15.85,16.08,15.16,15.56,-1.83
01-Jul-2015,16.93,17.1,15.72,15.85,-6.38
30-Jun-2015,17.3,17.84,16.78,16.93,-2.14
29-Jun-2015,15.76,18.77,15.76,17.3,9.77
26-Jun-2015,15.93,16.52,15.52,15.76,-1.07
25-Jun-2015,15.92,16.71,15.48,15.93,0.06
24-Jun-2015,15.04,16.61,14.95,15.92,5.85
23-Jun-2015,15.49,16.54,14.83,15.04,-2.91
22-Jun-2015,15.09,15.75,13.74,15.49,2.65
19-Jun-2015,16.02,16.02,14.91,15.09,-5.81
18-Jun-2015,16.73,16.73,14.24,16.02,-4.24
17-Jun-2015,17.17,17.19,14.3,16.73,-2.56
16-Jun-2015,17.52,17.86,14.09,17.17,-2.00
15-Jun-2015,17.48,18.02,15.35,17.52,0.23
12-Jun-2015,17.81,18.21,16.08,17.48,-1.85
11-Jun-2015,17.08,17.95,15.95,17.81,4.27
10-Jun-2015,18.01,18.02,16.71,17.08,-5.16
09-Jun-2015,18.89,19.12,16.48,18.01,-4.66
08-Jun-2015,18.09,19.07,17.16,18.89,4.42
05-Jun-2015,18.12,18.38,17.69,18.09,-0.17
04-Jun-2015,16.82,18.67,16.47,18.12,7.73
03-Jun-2015,16.82,17.92,15.86,17.51,4.10
02-Jun-2015,16.91,17.14,16.03,16.82,-0.53
01-Jun-2015,16.66,17.46,16.06,16.91,1.50
